Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Dataplace - SFA/button_Login""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:46,2022-02-08 15:37:47,"0,501s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace SFA/div_1631""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:47,2022-02-08 15:37:48,"0,790s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace SFA/button_R54,00_minibutton btn default-btn bt_b87cf5""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:48,2022-02-08 15:37:48,"0,734s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Dataplace SFA/div_R30,00""), ""R$ 30,00"")",Chrome 97.0.4692.99,,,2022-02-08 15:37:48,2022-02-08 15:37:49,"0,579s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace SFA/input_Quantidade_quantidade""), quantidade)",Chrome 97.0.4692.99,,,2022-02-08 15:37:49,2022-02-08 15:37:50,"0,921s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace SFA/input_Descontos_fb9397a8-264c-4fa4-b5d5-0ab_150c4b""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:50,2022-02-08 15:37:50,"0,503s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace SFA/input_Descontos_fb9397a8-264c-4fa4-b5d5-0ab_150c4b""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:50,2022-02-08 15:37:51,"0,370s",PASSED
"mouseOver(findTestObject(""Object Repository/Page_Dataplace SFA/input_Descontos_fb9397a8-264c-4fa4-b5d5-0ab_150c4b""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:51,2022-02-08 15:37:51,"0,492s",PASSED
"setText(findTestObject(""Object Repository/Page_Dataplace SFA/input_Descontos_fb9397a8-264c-4fa4-b5d5-0ab_150c4b""), descontos)",Chrome 97.0.4692.99,,,2022-02-08 15:37:51,2022-02-08 15:37:52,"0,719s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace SFA/input_R_precoLiquido""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:52,2022-02-08 15:37:53,"0,932s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Dataplace SFA/input_R_precoLiquido""), """")",Chrome 97.0.4692.99,,,2022-02-08 15:37:53,2022-02-08 15:37:53,"0,362s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Dataplace SFA/div_R27,00""), total)",Chrome 97.0.4692.99,,,2022-02-08 15:37:53,2022-02-08 15:37:54,"0,384s",PASSED
"click(findTestObject(""Object Repository/Page_Dataplace SFA/div_Confirmar""))",Chrome 97.0.4692.99,,,2022-02-08 15:37:54,2022-02-08 15:37:54,"0,453s",PASSED
